Set,Category,ImagePath
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3610521.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3706599.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3710199.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3711128.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3719219.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3719492.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3735286.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3740746.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3765612.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3777717.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3788895.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3792144.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3820907.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3828495.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3833516.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3842488.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3848762.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3863151.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3868040.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3925083.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3939625.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3942793.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3954955.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_3994277.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4011062.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4014779.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_402532.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4026808.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4048706.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4055410.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4122387.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4142494.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4164276.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4174926.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4175225.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4192807.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4237113.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4273818.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_431269.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4348790.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4360965.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4455251.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4482454.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4515153.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4521436.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4556453.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4556753.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4563196.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_458210.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4625583.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4628423.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4667265.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4671720.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4679433.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4688703.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4695555.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4717387.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4759623.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_476565.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_477915.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4805088.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4806972.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4868425.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4873495.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4884204.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4899433.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4909520.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4912295.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4956529.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4962486.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4965644.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_4992353.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5014285.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5031351.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_503684.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_503990.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5040186.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_506670.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5087483.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5143301.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5162591.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5177012.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5179423.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5181007.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5185685.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5205046.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5225050.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5231924.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5237197.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5253064.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5280022.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5316473.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_531833.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5357811.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5357952.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5367395.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5391729.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5414012.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5438704.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5444239.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5465234.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5475359.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5485580.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5491644.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5491701.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5530820.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5571867.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5578301.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5617539.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5623874.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5642259.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5654725.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5663134.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5669103.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5674449.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5683040.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5695224.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5707455.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5727129.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5745110.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5759052.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5787514.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5814185.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5816305.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5837168.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5850085.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5891756.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5907897.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5934062.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5934682.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5942891.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5953152.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5955212.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5960744.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5964427.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_598403.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_5989305.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_600674.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6027723.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6065432.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6066910.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6081963.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6088478.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6110388.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6129791.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6136181.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6136192.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_616594.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6168724.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6195044.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6224345.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6245141.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6248563.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6255436.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6291328.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6315722.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6327303.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6341005.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6342271.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6366753.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6374234.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6408537.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_643922.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6488060.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6531119.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6561528.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_65667.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6570833.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6579496.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6586015.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6599761.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6600340.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6603663.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6620163.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6637686.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6646146.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6666393.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6666966.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6676157.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6685867.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6697669.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6728449.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6759458.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6790452.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6825500.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6832756.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6837799.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_68386.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6874724.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6880480.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6902470.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6913352.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6945391.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6970545.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_6973190.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7001083.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7022351.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7037926.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7044211.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7051585.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7059081.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7078245.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7101196.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7114070.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7122443.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7123082.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7152570.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7245867.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7247576.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7250644.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7264356.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_726702.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7294134.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7360010.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7382528.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7409375.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7424719.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7452158.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7494847.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7509514.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7510099.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7543463.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7547687.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7645926.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7681370.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7685933.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7695695.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7721117.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7722535.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7732583.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7749247.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7759165.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7763933.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7776648.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7792918.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_780242.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7804204.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7848437.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7902827.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7916623.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_7920041.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_808976.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_823826.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_860407.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_936543.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_949081.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_953524.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_954435.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_959639.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_964550.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_980544.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_98123.jpg
Train,Neutral,dataset\Comp472OriginalDataSet\Train\Neutral\Training_995545.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\angry.jpeg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\Chris_angry.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\Krup_angry.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_10131363.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_10304478.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_1054527.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_10590091.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_1109992.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_11296953.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_12000629.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_1221822.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_12766285.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_12846357.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_12912780.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_13164119.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_13278552.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_14325168.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_14426977.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_14433751.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_14444117.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_14482875.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_14740105.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_14769246.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_14887556.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_15489614.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_15827448.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_17503955.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_17952984.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_1809180.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_18151590.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_18347688.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_1850005.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_1862370.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_19041965.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_19777137.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_19839459.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_19907331.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_20062601.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_20304950.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_20588149.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_20789399.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_20887918.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_20953901.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_21042434.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_22126718.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_22203098.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_22419133.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_22793925.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_22908984.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_2328297.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_24139016.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_24550940.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_24569157.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_24606826.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_24760870.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_25922801.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_25924075.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_26149470.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_2642370.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_26530508.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_26560060.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_27211238.jpg
Test,Angry,dataset\Comp472OriginalDataSet\Test\Angry\PrivateTest_27212219.jpg
